Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2015,14232,Otter Tail Power Co,MN,MISO,"10,980","18,572","19,100",0,"48,652",6.1,3.1,3.2,0.0,12.4,"85,605","2,68,161","2,91,182",0,"6,44,948",6.1,3.1,3.2,0.0,12.4,596,"1,323","1,360",0,"3,279","1,220",816,820,0,"2,856",596,"1,323","1,360",0,"3,279","1,220",816,820,0,"2,856",8.000,16.200,15.300,0.000,
2015,14232,Otter Tail Power Co,SD,MISO,381,"3,858",.,0,"4,239",0.1,0.6,.,0.0,0.7,"4,913","94,991",.,0,"99,904",0.1,0.6,.,0.0,0.7,19,237,.,0,256,28,80,.,0,108,19,237,.,0,256,28,80,.,0,108,8.000,16.200,.,0.000,
2015,14246,City of Owatonna - (MN),MN,MISO,"1,181","1,799","1,949",.,"4,929",1.2,0.3,0.4,.,1.9,"11,808","17,994","19,494",.,"49,296",1.2,0.3,0.4,.,1.9,129,348,606,.,"1,083",152,20,34,.,206,129,348,606,.,"1,083",152,20,34,.,206,10.000,10.000,10.000,.,
2015,14328,Pacific Gas & Electric Co,CA,CISO,"6,84,014","5,73,112","1,35,358",.,"13,92,484",151.0,115.0,29.0,.,295.0,"64,87,612","64,09,717","16,24,052",.,"1,45,21,381",151.0,115.0,29.0,.,295.0,"66,964","51,514","23,296",.,"1,41,774","1,72,177","94,237","39,854",.,"3,06,268","66,964","51,514","23,296",.,"1,41,774","1,72,177","94,237","39,854",.,"3,06,268",9.500,11.200,12.000,.,http://eestats.cpuc.ca.gov/Views/Documents.aspx
2015,14354,PacifiCorp,CA,PACW,"3,537","1,692","1,420",0,"6,649",0.4,0.2,0.2,0.0,0.8,"35,475","23,684","19,881",0,"79,040",0.4,0.2,0.2,0.0,0.8,977,346,219,0,"1,542",457,297,249,0,"1,003",977,346,219,0,"1,542",457,297,249,0,"1,003",10.000,14.000,14.000,0.000,http://www.pacificorp.com/es/dsm/california.html
2015,14354,PacifiCorp,ID,PACE,"8,133","4,480","2,924",0,"15,537",1.6,0.9,0.6,0.0,3.1,"47,694","58,240","38,007",0,"1,43,941",1.6,0.9,0.6,0.0,3.1,574,"1,298",470,0,"2,342",831,606,460,0,"1,897",574,"1,298",470,0,"2,342",831,606,460,0,"1,897",5.900,13.000,13.000,0.000,http://www.pacificorp.com/es/dsm/idaho.html
2015,14354,PacifiCorp,UT,PACE,"1,14,977","81,976","29,912",0,"2,26,865",22.4,15.9,5.8,0.0,44.1,"7,49,515","9,59,120","3,49,970",0,"20,58,605",22.4,15.9,5.8,0.0,44.1,"14,939","18,514","6,320",0,"39,773","9,658","5,339","1,385",0,"16,382","14,939","18,514","6,320",0,"39,773","9,658","5,339","1,385",0,"16,382",6.500,11.700,11.700,0.000,http://www.pacificorp.com/es/dsm/utah.html
2015,14354,PacifiCorp,WA,PACW,"22,091","13,977","10,297",0,"46,365",2.9,1.8,1.3,0.0,6.0,"1,66,389","1,72,293","1,34,567",0,"4,73,249",2.9,1.8,1.3,0.0,6.0,"2,529","2,264","1,586",0,"6,379","2,152","2,038",751,0,"4,941","2,529","2,264","1,586",0,"6,379","2,152","2,038",751,0,"4,941",7.500,12.300,13.100,0.000,http://www.pacificorp.com/es/dsm/washington.html
2015,14354,PacifiCorp,WY,PACE,"10,205","8,343","12,798",0,"31,346",1.3,1.1,1.6,0.0,4.0,"50,705","1,16,805","1,79,175",0,"3,46,685",1.3,1.1,1.6,0.0,4.0,584,"1,282","1,666",0,"3,532",980,845,743,0,"2,568",584,"1,282","1,666",0,"3,532",980,845,743,0,"2,568",5.000,14.000,14.000,0.000,http://www.pacificorp.com/es/dsm/wyoming.html
2015,14398,Palmetto Electric Coop Inc,SC,SC,5,.,.,.,5,0.0,.,.,.,0.0,82,.,.,.,82,0.3,.,.,.,0.3,2,.,.,.,2,0,.,.,.,0,2,.,.,.,2,0,.,.,.,0,15.000,.,.,.,www.palmetto.coop
2015,14401,City of Palo Alto - (CA),CA,CISO,"1,845","4,927",421,.,"7,193",0.0,0.6,0.2,.,0.8,"3,985","63,480","4,954",.,"72,419",0.0,0.6,0.2,.,0.8,83,737,42,.,862,123,"1,275",108,.,"1,506",83,737,42,.,862,123,"1,275",108,.,"1,506",2.160,12.880,11.780,.,
2015,14426,Panhandle Rural El Member Assn,NE,WACM,.,.,0,.,0,.,.,11.0,.,11.0,.,.,0,.,0,.,.,11.5,.,11.5,.,.,135,.,135,.,.,68,.,68,.,.,452,.,452,.,.,100,.,100,0.000,0.000,3.500,0.000,We do not save energy just kW.
2015,14468,People's Cooperative Services,MN,MISO,"2,313","1,240",840,.,"4,393",0.3,0.1,0.0,.,0.4,"32,802","16,050","10,596",.,"59,448",0.3,0.4,0.0,.,0.7,137,50,22,.,209,164,9,2,.,175,137,50,22,.,209,164,9,2,.,175,14.182,12.944,12.614,.,
2015,14505,Parkland Light & Water Company,WA,BPAT,357,242,0,.,599,0.0,0.0,0.0,.,0.0,"2,241","3,126",0,.,"5,367",0.0,0.0,0.0,.,0.0,23,22,0,.,45,.,.,.,.,.,23,22,0,.,45,.,.,.,.,.,6.280,25.000,0.000,.,
2015,14534,City of Pasadena - (CA),CA,CISO,"6,740","4,784",.,.,"11,524",0.2,0.8,.,.,1.0,"20,220","76,549",.,.,"96,769",0.2,0.8,.,.,1.0,"1,157",881,.,.,"2,038",227,161,.,.,388,"1,157",881,.,.,"2,038",227,161,.,.,388,3.000,16.000,.,.,Pwpweb.com\savemoney
2015,14537,Pascoag Utility District,RI,ISNE,58,76,61,.,195,.,.,.,.,.,696,"1,520",610,.,"2,826",.,.,.,.,.,26,44,34,.,104,7,7,6,.,20,26,44,34,.,104,7,7,6,.,20,12.000,20.000,10.000,.,The full report will be available at www.ripuc.ri.gov    Docket 4534 Pascoag Utility District's Demand Side Management Program 2015 DSM Budget Full Year.   We delivered the report this week to the RIPUC so it may take a couple of weeks for them to post it to the web site.
2015,14557,"Pee Dee Electric Coop, Inc",SC,SC,21,.,.,.,21,0.1,.,.,.,0.1,424,.,.,.,424,0.1,.,.,.,0.1,.,.,.,.,.,18,.,.,.,18,.,.,.,.,.,18,.,.,.,18,20.000,.,.,.,
2015,14606,"Peace River Electric Coop, Inc",FL,SEC,26,.,.,.,26,0.0,.,.,.,0.0,220,.,.,.,220,0.0,.,.,.,0.0,3,.,.,.,3,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,8.550,.,.,.,
2015,14610,Orlando Utilities Comm,FL,FMPP,"2,204","11,466",.,.,"13,670",0.6,2.1,.,.,2.7,"23,877","1,04,203",.,.,"1,28,080",0.6,2.1,.,.,2.7,"1,182",328,.,.,"1,510","1,889",505,.,.,"2,394","1,182",328,.,.,"1,510","1,889",505,.,.,"2,394",10.830,9.090,.,.,http://www.ouc.com/residential/save-energy-water-money/residential-rebates
2015,14624,PUD No 2 of Grant County,WA,GCPD,"1,726",604,"36,543",.,"38,873",0.0,0.0,0.0,.,0.0,"60,377","5,795","39,078",.,"1,05,250",0.0,0.0,0.0,.,0.0,394,105,"1,542",.,"2,041",173,68,162,.,403,394,105,"1,542",.,"2,041",173,68,162,.,403,29.000,9.240,1.560,.,
2015,14645,City of Pella - (IA),IA,MISO,103,173,581,.,857,0.1,0.0,0.1,.,0.2,"1,382","2,157","7,222",.,"10,761",0.1,0.0,0.1,.,0.2,25,13,45,.,83,22,12,40,.,74,25,13,45,.,83,22,12,40,.,73,13.500,12.400,12.400,.,
2015,14668,Peninsula Light Company,WA,BPAT,"1,955",737,.,.,"2,692",.,.,.,.,.,"30,361","7,451",.,.,"37,812",.,.,.,.,.,385,221,.,.,606,186,.,.,.,186,385,221,.,.,606,186,.,.,.,186,15.530,10.110,.,.,
2015,14711,Pennsylvania Electric Co,PA,PJM,"64,698","20,618","25,137",0,"1,10,453",7.6,2.7,4.1,0.0,14.4,"3,04,669","2,40,805","3,44,348",0,"8,89,822",7.6,2.7,4.1,0.0,14.4,"4,432","1,162","1,535",0,"7,129","7,313","1,699",887,0,"9,899","4,432","1,162","1,535",0,"7,129","7,313","1,699",887,0,"9,898",4.709,11.680,13.699,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2015,14715,PPL Electric Utilities Corp,PA,PJM,"1,08,509","1,11,695","38,809",0,"2,59,013",54.6,17.4,5.2,0.0,77.2,"10,85,091","15,63,736","5,82,133",0,"32,30,960",14.2,16.9,6.2,0.0,37.3,"11,858","12,516","4,114",0,"28,488","24,730","8,508","1,613",0,"34,851","11,858","12,516","4,114",0,"28,488","24,730","8,508","1,613",0,"34,851",10.000,14.000,15.000,.,http://www.puc.state.pa.us/filing_resources/issues_laws_regulations/act_129_information/electric_distribution_company_act_129_reporting_requirements.aspx
2015,14716,Pennsylvania Power Co,PA,PJM,"11,172","9,552","12,869",0,"33,593",1.8,1.2,1.5,0.0,4.5,"54,743","1,30,861","1,36,416",0,"3,22,020",1.8,1.2,1.5,0.0,4.5,966,488,479,0,"1,933","1,732",700,310,0,"2,742",966,488,479,0,"1,933","1,732",700,310,0,"2,742",4.900,13.700,10.600,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2015,14717,Pee Dee Electric Member Corp,NC,CPLE,60,0,.,.,60,.,.,.,.,.,954,0,.,.,954,.,.,.,.,.,16,0,.,.,16,.,.,.,.,.,16,0,.,.,16,.,.,.,.,.,16.750,.,.,.,
2015,14857,Pitt & Greene Elec Member Corp,NC,CPLE,112,0,.,.,112,.,.,.,.,.,"2,240",0,.,.,"2,240",.,.,.,.,.,38,0,.,.,38,23,0,.,.,23,38,0,.,.,38,23,0,.,.,23,20.000,.,.,.,
2015,14940,PECO Energy Co,PA,PJM,"1,34,143","1,73,532",.,.,"3,07,675",74.3,31.1,.,.,105.4,"28,74,801","57,75,052",.,.,"86,49,853",66.3,23.4,.,.,89.7,"4,474","20,146",.,.,"24,620","39,504","4,528",.,.,"44,032","56,281","38,729",.,.,"95,010","64,156","36,618",.,.,"1,00,774",9.660,13.220,.,.,https://www.peco.com/CustomerService/RatesandPricing/RateInformation/Pages/Filings.aspx
2015,15023,Piedmont Electric Member Corp,NC,DUK,"1,693",156,0,.,"1,849",0.2,0.0,0.0,.,0.2,"2,989","1,900",0,.,"4,889",0.3,0.2,0.0,.,0.5,27,12,0,.,39,36,23,0,.,59,27,12,0,.,39,36,23,0,.,58,1.770,12.190,0.000,0.000,
2015,15034,Pierce-Pepin Coop Services,WI,MISO,857,83,.,.,940,0.2,.,.,.,0.2,"13,624","1,160",.,.,"14,784",0.2,.,.,.,0.2,63,2,.,.,65,.,.,.,.,0,63,2,.,.,65,.,.,.,.,0,15.898,13.973,.,.,
2015,15231,City of Port Angeles - (WA),WA,BPAT,"1,332",796,683,.,"2,811",0.7,0.6,0.1,.,1.4,"13,320","7,960","6,830",.,"28,110",7.3,6.1,0.8,.,14.2,570,118,123,.,811,.,.,.,.,.,570,118,123,.,811,.,.,.,.,.,10.000,10.000,10.000,.,
2015,15257,"Poudre Valley R  E  A, Inc",CO,WACM,"2,741","1,827",85,.,"4,653",.,.,.,.,.,"2,741","1,827",85,.,"4,653",.,.,.,.,.,306,58,2,.,366,.,.,.,.,.,"1,435",220,39,.,"1,694",.,.,.,.,.,1.000,1.000,1.000,.,
2015,15263,The Potomac Edison Company,MD,PJM,"48,288","10,960","8,363",.,"67,611",7.8,1.8,1.3,.,10.9,"2,32,641","1,39,104","1,06,141",.,"4,77,886",7.8,1.8,1.4,.,11.0,"7,834","1,833","1,423",.,"11,090","4,143","1,305","1,013",.,"6,461","7,834","1,833","1,423",.,"11,090","4,143","1,305","1,013",.,"6,461",4.800,12.700,12.700,.,http://webapp.psc.state.md.us/newIntranet/Maillog/submit_new.cfm?MaillogPath=182920&DirPath=C:\Casenum\Admin%20Filings\160000-199999\182920&maillognum=182920   
2015,15263,The Potomac Edison Company,WV,PJM,710,"2,104","2,117",.,"4,931",0.0,0.4,0.2,.,0.6,"5,146","31,565","31,753",.,"68,464",0.0,0.4,0.4,.,0.8,279,165,71,.,515,75,158,68,.,301,279,165,71,.,515,75,158,68,.,301,7.248,15.000,15.000,.,http://www.psc.state.wv.us/scripts/WebDocket/ViewText.cfm?CaseActivityID=445562&NotType=%27WebDocket%27   
2015,15270,Potomac Electric Power Co,MD,PJM,"78,473","1,44,261",.,.,"2,22,734",13.9,22.1,.,.,36.0,"4,84,136","21,46,617",.,.,"26,30,753",13.9,22.1,.,.,36.0,"15,559","59,834",.,.,"75,393","9,020","12,661",.,.,"21,681","15,559","59,834",.,.,"75,393","9,020","12,661",.,.,"21,681",6.200,14.900,.,.,
2015,15296,New York Power Authority,NY,NYIS,.,"6,971",.,"13,226","20,197",.,3.7,.,0.0,3.7,.,"1,04,557",.,"1,98,396","3,02,953",.,3.7,.,0.0,3.7,.,.,.,.,.,.,9,.,7,16,.,.,.,.,.,.,9,.,7,16,.,15.000,.,15.000,https://data.ny.gov/energy-environment/energy-efficiency-completed-projects-beginning-198
2015,15308,Plumas-Sierra Rural Elec Coop,CA,CISO,76,.,.,.,76,.,.,.,.,.,"1,349",.,.,.,"1,349",.,.,.,.,.,24,.,.,.,24,35,.,.,.,35,24,.,.,.,24,35,.,.,.,35,10.000,.,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2015,15308,Plumas-Sierra Rural Elec Coop,NV,CISO,4,.,.,.,4,.,.,.,.,.,71,.,.,.,71,.,.,.,.,.,1,.,.,.,1,2,.,.,.,2,1,.,.,.,1,2,.,.,.,2,10.000,.,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2015,15344,Polk-Burnett Electric Coop,WI,MISO,878,145,0,0,"1,023",0.2,0.0,0.0,0.0,0.2,"13,867","1,708",0,0,"15,575",3.2,0.0,0.0,0.0,3.2,172,6,0,0,178,15,1,0,0,16,172,6,0,0,178,15,1,0,0,16,15.794,11.778,0.000,0.000,
2015,15356,Price Electric Coop Inc,WI,MISO,284,251,.,.,535,0.1,0.0,.,.,0.1,"4,503","3,525",.,.,"8,028",1.6,0.0,.,.,1.6,18,10,.,.,28,14,1,.,.,15,18,10,.,.,28,14,1,.,.,15,15.856,14.043,.,.,
2015,15387,Princeton Public Utils Comm,MN,MISO,209,185,185,.,579,0.0,0.0,0.0,.,0.0,"1,799","3,165","3,165",.,"8,129",0.0,0.0,0.0,.,0.0,23,25,25,.,73,79,11,11,.,101,23,25,25,.,73,79,11,11,.,101,8.600,17.100,17.100,.,www.MNCIPdata.com
2015,15419,PUD No 3 of Mason County,WA,BPAT,823,"1,622",67,0,"2,512",0.8,1.6,0.1,0.0,2.5,"9,876","19,464",804,0,"30,144",0.8,1.6,0.1,0.0,2.5,207,232,10,0,449,141,156,16,0,313,207,232,10,0,449,141,156,16,0,313,12.000,12.000,12.000,0.000,
2015,15466,Public Service Co of Colorado,CO,PSCO,"1,63,245","1,56,723","57,304",.,"3,77,272",43.0,27.0,7.0,.,77.0,"20,14,440","24,91,892","9,42,070",.,"54,48,402",43.0,27.0,7.0,.,77.0,"19,123","21,137","6,729",.,"46,989","11,473","12,966","3,277",.,"27,716","19,123","21,137","6,729",.,"46,989","11,473","12,966","3,277",.,"27,716",12.000,16.000,16.000,.,
2015,15470,"Duke Energy Indiana, LLC",IN,MISO,"78,148","47,758",.,.,"1,25,906",11.9,7.1,.,.,19.0,"3,48,997","5,97,665",.,.,"9,46,662",11.9,7.1,.,.,19.0,"4,114","4,673",.,.,"8,787","4,804","2,515",.,.,"7,319","4,144","4,673",.,.,"8,817","4,804","2,515",.,.,"7,319",4.470,12.514,.,.,
2015,15472,Public Service Co of NH,NH,ISNE,"12,843","30,921","12,543",0,"56,307",1.6,5.0,2.0,0.0,8.6,"1,68,426","4,16,267","1,68,856",0,"7,53,549",1.6,5.0,2.0,0.0,8.6,"7,344","6,217","2,522",0,"16,083","1,159","1,147",465,0,"2,771","7,344","6,217","2,522",0,"16,083","1,159","1,147",465,0,"2,771",13.110,13.460,13.460,0.000,www.puc.state.nh.us/Electric/coreenergyefficiencyprograms.htm
2015,15473,Public Service Co of NM,NM,PNM,"41,950","34,052","1,887",.,"77,889",7.7,4.2,0.2,.,12.1,"3,18,172","3,72,768","21,401",.,"7,12,341",7.7,4.2,0.2,.,12.1,"4,449","4,235",94,.,"8,778","5,536","2,661",59,.,"8,256","4,449","4,235",94,.,"8,778","5,536","2,661",59,.,"8,256",5.240,10.970,9.000,.,pnm.com/regulatory
2015,15474,Public Service Co of Oklahoma,OK,SWPP,"63,094","59,452",0,0,"1,22,546",13.4,9.2,0.0,0.0,22.6,"7,50,326","8,91,773",0,0,"16,42,099",13.4,9.2,0.0,0.0,22.6,"13,970","4,711",0,0,"18,681","1,037",657,0,0,"1,694","13,970","4,711",0,0,"18,681","1,037",657,0,0,"1,694",11.900,15.000,0.000,0.000,
2015,15477,Public Service Elec & Gas Co,NJ,PJM,"5,540","5,126",.,.,"10,666",0.5,0.5,.,.,1.0,"1,07,795","76,898",.,.,"1,84,693",0.5,0.5,.,.,1.0,"6,096","1,350",.,.,"7,446","1,630","1,232",.,.,"2,862","6,096","1,350",.,.,"7,446","1,630","1,232",.,.,"2,862",10.187,15.000,.,.,
2015,15500,Puget Sound Energy Inc,WA,PSEI,"1,56,854","1,13,136","12,570",.,"2,82,560",28.1,23.9,2.7,.,54.7,"19,63,866","11,80,582","1,31,176",.,"32,75,624",104.2,13.3,1.5,.,119.0,"42,756","20,664","2,296",.,"65,716","8,037","7,994",888,.,"16,919","42,756","20,664","2,296",.,"65,716","8,037","7,994",888,.,"16,919",18.540,11.390,1.260,.,www.utc.wa.gov
2015,15671,Randolph Electric Member Corp,NC,CPLE,1,93,0,.,94,.,.,.,.,.,8,"1,401",0,.,"1,409",.,.,.,.,.,1,8,0,.,9,.,.,.,.,.,1,8,0,.,9,.,.,.,.,.,12.000,15.000,.,.,
2015,15700,Rayle Electric Membership Corp,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,6,0,.,.,.,0,40,.,.,.,40,.,.,.,.,.,0.000,.,.,.,
2015,15748,Town of Reading - (MA),MA,ISNE,148,.,"1,193",.,"1,341",0.1,.,0.2,.,0.3,"1,036",.,"11,334",.,"12,370",1.1,.,1.9,.,3.0,82,.,165,.,247,.,.,.,.,.,82,.,165,.,247,.,.,.,.,.,10.000,.,10.000,.,
2015,15776,Reedy Creek Improvement Dist,FL,FPC,.,"8,879",.,.,"8,879",.,1.0,.,.,1.0,.,"44,395",.,.,"44,395",.,1.0,.,.,1.0,.,0,.,.,0,.,320,.,.,320,.,0,.,.,0,.,"1,600",.,.,"1,600",.,5.000,.,.,
2015,15783,City of Redding - (CA),CA,BANC,"1,279","1,667",.,.,"2,946",0.3,0.7,.,.,1.0,"14,664","25,009",.,.,"39,673",0.3,0.7,.,.,1.0,858,"1,517",.,.,"2,375",161,200,.,.,361,858,"1,517",.,.,"2,375",166,390,.,.,556,13.750,15.000,.,.,
2015,15846,City of Remsen - (IA),IA,MISO,90,2,1,.,93,.,.,.,.,.,825,36,20,.,881,.,.,.,.,.,9,1,1,.,11,8,1,1,.,10,9,1,1,.,11,8,1,1,.,10,9.100,16.000,16.000,.,
2015,16060,Riverland Energy Cooperative,WI,MISO,"2,966","1,116",56,0,"4,138",0.4,0.1,0.0,0.0,0.5,"42,467","16,172",799,0,"59,438",0.4,0.1,0.0,0.0,0.5,143,41,1,0,185,6,0,0,0,6,143,41,1,0,185,6,0,0,0,6,14.318,14.491,14.266,.,
2015,16088,City of Riverside - (CA),CA,CISO,"5,343","13,985",.,.,"19,328",0.6,1.6,.,.,2.2,"1,11,490","1,32,912",.,.,"2,44,402",12.7,15.2,.,.,27.9,"1,490","1,787",.,.,"3,277",.,.,.,.,.,"1,490","1,787",.,.,"3,277",.,.,.,.,.,20.740,9.460,.,.,greenriverside.com
2015,16101,Roanoke Electric Member Corp,NC,PJM,22,.,.,.,22,1.0,.,.,.,1.0,"5,242",.,.,.,"5,242",1.0,.,.,.,1.0,38,.,.,.,38,.,.,.,.,.,38,.,.,.,38,.,.,.,.,.,14.000,.,.,.,
2015,16181,Rochester Public Utilities,MN,MISO,"4,379","11,567","3,136",.,"19,082",0.4,1.7,0.4,.,2.5,"28,046","76,400","84,154",.,"1,88,600",2.4,11.9,10.7,.,25.0,525,"1,044",161,.,"1,730",500,251,38,.,789,525,"1,044",161,.,"1,730",500,251,38,.,789,10.000,10.000,10.000,.,
2015,16183,Rochester Gas & Electric Corp,NY,NYIS,"13,880","30,593",.,.,"44,473",1.5,6.5,.,.,8.0,"13,880","30,593",.,.,"44,473",1.5,6.5,.,.,8.0,"1,376","9,098",.,.,"10,474",525,"1,433",.,.,"1,958","1,376","9,098",.,.,"10,474",525,"1,433",.,.,"1,958",15.000,15.000,.,.,http://www.rge.com/Energyefficiencyprograms/scorecardandevaluation.html 
2015,16206,Rock Rapids Municipal Utility,IA,SWPP,47,180,27,0,254,0.0,0.2,0.0,0.0,0.2,832,"2,201",329,0,"3,362",0.0,0.2,0.0,0.0,0.2,12,45,7,0,64,5,41,6,0,52,12,45,7,0,64,5,41,6,0,52,17.702,12.199,12.181,0.000,
2015,16284,"Roseau Electric Coop, Inc",MN,MISO,600,500,.,.,"1,100",1.0,1.0,.,.,2.0,"8,022","7,447",.,.,"15,469",1.0,1.0,.,.,2.0,83,43,.,.,126,.,.,.,.,.,83,43,.,.,126,.,.,.,.,.,13.000,13.000,.,.,
2015,16295,City of Roseville - (CA),CA,BANC,"6,487","2,032",.,.,"8,519",7.0,6.7,.,.,13.7,"45,298","13,558",.,.,"58,856",7.0,7.0,.,.,14.0,"1,082",521,.,.,"1,603",443,200,.,.,643,"1,082",521,.,.,"1,603",443,200,.,.,643,8.310,10.570,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2015,16534,Sacramento Municipal Util Dist,CA,BANC,"88,750","91,100",.,.,"1,79,850",13.7,12.9,.,.,26.6,"7,21,107","5,93,027",.,.,"13,14,134",13.7,12.9,.,.,26.6,"11,913","10,981",.,.,"22,894","8,064","9,087",.,.,"17,151","11,913","10,981",.,.,"22,894","8,064","9,087",.,.,"17,151",8.590,8.300,.,.,"SMUD does not post a separate report from the rest of the POU's, it's an aggregates report through NCPA.   "
2015,16555,Salem Electric - (OR),OR,BPAT,809,"2,655",.,.,"3,464",.,.,.,.,.,"16,138","32,264",.,.,"48,402",.,.,.,.,.,325,435,.,.,760,120,70,.,.,190,325,435,.,.,760,120,70,.,.,190,19.930,12.150,.,.,
2015,16572,Salt River Project,AZ,SRP,"4,06,991","2,04,021",0,0,"6,11,012",194.0,32.0,0.0,0.0,226.0,"22,99,070","32,34,056",0,0,"55,33,126",194.0,32.0,0.0,0.0,226.0,"10,794","16,473",0,0,"27,267","12,748","6,707",0,0,"19,455","10,794","16,473",0,0,"27,267","12,748","6,707",0,0,"19,455",5.600,15.900,0.000,0.000,
2015,16587,Salt River Electric Coop Corp,KY,PJM,"13,856",553,"9,227",.,"23,636",5.1,0.1,1.8,.,7.0,"2,20,639","3,870","92,266",.,"3,16,775",2.3,0.0,0.9,.,3.2,"2,264",5,336,.,"2,605","2,528",10,472,.,"3,010","2,264",5,336,.,"2,605","2,528",10,472,.,"3,010",10.000,10.000,10.000,.,
2015,16603,"San Luis Valley R E C, Inc",CO,WACM,29,.,122,.,151,2.9,.,0.3,.,3.2,290,.,"3,050",.,"3,340",2.9,.,0.3,.,3.2,2,.,1,.,3,0,.,1,.,1,2,.,1,.,3,0,.,1,.,1,10.000,.,25.000,.,
2015,16604,City of San Antonio - (TX),TX,ERCO,"55,458","1,12,531",.,.,"1,67,989",14.0,15.0,.,.,29.0,"8,21,848","14,70,399",.,.,"22,92,247",14.0,15.0,.,.,29.0,38,13,.,.,51,3,1,.,.,4,38,13,.,.,51,3,1,.,.,4,14.280,14.280,.,.,www.sanantonio.gov
2015,16606,"Santee Electric Coop, Inc",SC,SC,421,0,0,0,421,0.0,0.0,0.0,0.0,0.0,"5,052",0,0,0,"5,052",0.0,0.0,0.0,0.0,0.0,10,0,0,0,10,12,0,0,0,12,10,0,0,0,10,12,2,0,0,14,12.000,.,.,.,
2015,16609,San Diego Gas & Electric Co,CA,CISO,"71,468","2,56,800","2,719",.,"3,30,987",15.1,55.3,0.4,.,70.8,"8,29,477","28,35,340","27,110",.,"36,91,927",8.9,32.6,0.2,.,41.7,"20,749","16,141","1,133",.,"38,023","16,044","45,447","1,805",.,"63,296","20,749","16,141","1,133",.,"38,023","16,044","45,447","1,805",.,"63,296",11.600,11.000,10.000,.,http://eestats.cpuc.ca.gov/
2015,16612,City & County of San Francisco,CA,CISO,.,"1,481",.,.,"1,481",.,0.4,.,.,0.4,.,"22,242",.,.,"22,242",.,0.4,.,.,0.4,.,"2,246",.,.,"2,246",.,"1,032",.,.,"1,032",.,"2,246",.,.,"2,246",.,"1,032",.,.,"1,032",.,15.000,.,.,
2015,16622,"San Miguel Power Assn, Inc",CO,WACM,837,681,.,.,"1,518",.,.,.,.,.,"17,375","6,811",.,.,"24,186",.,.,.,.,.,118,53,.,.,171,47,37,.,.,84,118,53,.,.,171,47,37,.,.,84,19.930,19.910,.,.,
2015,16655,City of Santa Clara - (CA),CA,CISO,218,"13,562",.,.,"13,780",0.0,1.1,.,.,1.1,"1,424","1,74,023",.,.,"1,75,447",0.0,1.1,.,.,1.1,56,"2,485",.,.,"2,541",530,"1,324",.,.,"1,854",56,"2,485",.,.,"2,541",530,"1,324",.,.,"1,855",15.000,15.000,.,.,www.ncpa.com/policy/reports/energy-efficiency
2015,16674,Satilla Rural Elec Member Corporation,GA,SOCO,60,0,0,0,60,0.2,0.0,0.0,0.0,0.2,918,0,371,0,"1,289",0.2,0.0,0.0,0.0,0.2,5,0,0,0,5,5,0,0,0,5,15,0,1,0,16,15,0,1,0,16,10.000,0.000,0.000,0.000,n/a
2015,16679,City of Sauk Centre - (MN),MN,MISO,99,147,377,0,623,0.0,0.0,0.1,0.0,0.1,"1,066","1,594","4,100",0,"6,760",0.0,0.0,0.1,0.0,0.1,12,7,19,0,38,11,6,16,0,33,12,7,19,0,38,11,6,16,0,33,10.800,10.900,10.900,0.000,
2015,16740,Scenic Rivers Energy Coop,WI,MISO,"1,056",.,92,.,"1,148",0.1,.,0.0,.,0.1,"15,956",.,"1,289",.,"17,245",1.5,.,.,.,1.5,77,.,4,.,81,97,.,1,.,98,77,.,4,.,81,97,.,1,.,98,15.110,0.000,14.013,0.000,
2015,16865,Sawnee Electric Membership Corporation,GA,SOCO,"1,290",34,0,.,"1,324",1.1,0.1,0.0,.,1.2,"15,356",342,0,.,"15,698",1.1,0.1,0.0,.,1.2,181,14,1,.,196,137,0,0,.,137,181,14,1,.,196,137,0,0,.,137,14.350,10.000,.,.,www.sawnee.com/content/energy-center
