Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2017,14154,Orange & Rockland Utils Inc,NY,NYIS,"1,973","18,736","2,615",0,"23,324",0.3,3.4,0.4,0.0,4.1,"11,071","2,63,053","37,996",0,"3,12,120",0.3,3.4,0.4,0.0,4.1,249,"1,200","1,179",0,"2,628",356,146,560,0,"1,062",249,"1,200","1,179",0,"2,628",356,146,560,0,"1,062",5.610,14.040,14.530,.,
2017,14159,City of Orange City - (IA),IA,MISO,217,213,970,.,"1,399",0.0,0.0,0.2,.,0.3,"2,765","2,591","11,804",.,"17,160",0.0,0.0,0.2,.,0.3,16,12,54,.,82,5,4,18,.,27,16,12,54,.,82,5,4,18,.,27,12.800,12.200,12.200,.,
2017,14178,"P K M Electric Coop, Inc",MN,MISO,276,"1,525",.,.,"1,801",0.0,0.0,.,.,0.0,"3,656","15,726",.,.,"19,382",0.0,0.0,.,.,0.0,36,51,.,.,88,7,13,.,.,20,350,299,.,.,649,7,13,.,.,20,13.560,10.400,.,.,
2017,14201,City of Osage - (IA),IA,MISO,65,669,4,.,738,0.1,0.1,0.0,.,0.2,"1,146","13,324",16,.,"14,486",0.1,0.1,0.0,.,0.2,17,58,1,.,75,1,7,0,.,8,17,58,1,.,75,1,7,0,.,8,17.570,19.910,4.250,.,
2017,14202,"Osceola Electric Coop, Inc",IA,SWPP,73,69,.,.,142,0.6,0.0,.,.,0.6,"1,613",745,.,.,"2,358",0.6,0.0,.,.,0.6,36,11,.,.,47,34,21,.,.,55,36,11,.,.,47,34,21,.,.,55,13.500,20.000,.,.,
2017,14232,Otter Tail Power Co,MN,MISO,"15,570","20,803","16,124",0,"52,497",19.0,4.8,2.9,0.0,26.7,"1,62,495","3,05,808","2,25,381",0,"6,93,684",19.0,4.8,2.9,0.0,26.7,745,"1,802","1,340",0,"3,887","1,160",960,598,0,"2,719",745,"1,802","1,340",0,"3,887","1,160",960,598,0,"2,719",10.400,15.900,15.800,0.000,
2017,14232,Otter Tail Power Co,SD,MISO,876,"4,327",.,0,"5,203",0.5,0.6,.,0.0,1.1,"8,205","1,22,900",.,0,"1,31,105",0.5,0.6,.,0.0,1.1,33,324,.,0,356,28,79,.,0,107,33,324,.,0,356,28,79,.,0,107,10.400,15.900,15.800,0.000,
2017,14246,City of Owatonna - (MN),MN,MISO,"1,954",636,"5,310",.,"7,900",0.5,0.1,0.9,.,1.6,"19,539","21,526","46,343",.,"87,408",0.5,0.1,0.9,.,1.6,136,104,550,.,790,141,2,16,.,160,136,104,550,.,790,141,2,16,.,160,10.000,10.000,10.000,.,
2017,14328,Pacific Gas & Electric Co.,CA,CISO,"6,99,797","6,73,342","1,13,795",.,"14,86,934",174.0,118.0,28.0,.,320.0,"72,44,548","76,70,181","12,21,750",.,"1,61,36,479",159.0,105.0,27.0,.,291.0,"47,381","48,059","20,368",.,"1,15,808","1,26,617","93,177","31,733",.,"2,51,527","47,381","48,059","20,368",.,"1,15,808","1,26,617","93,177","31,733",.,"2,51,527",10.400,11.400,10.700,.,"PG&E's 2017 Annual Report submitted May 1, 2018: http://eestats.cpuc.ca.gov/Views/Documents.aspx PG&E's 2017 Annual Claims Submission in CEDARS submitted May 1, 2018: https://cedars.sound-data.com/upload/dashboard/list/         "
2017,14354,PacifiCorp,CA,PACW,"2,043","1,460","1,006",0,"4,508",0.2,0.2,0.1,0.0,0.5,"28,387","18,979","13,074",0,"60,440",0.2,0.2,0.1,0.0,0.5,778,164,134,0,"1,076",690,476,334,0,"1,500",778,164,134,0,"1,076",690,476,334,0,"1,500",13.900,13.000,13.000,0.000,www.pacificorp.com/es/dsm/california.html
2017,14354,PacifiCorp,ID,PACE,"4,461","6,754","3,331",0,"14,546",0.9,1.3,0.6,0.0,2.8,"26,852","92,256","42,310",0,"1,61,418",0.9,1.3,0.6,0.0,2.8,431,"1,165",572,0,"2,168",888,616,367,0,"1,871",431,"1,165",572,0,"2,168",888,616,367,0,"1,871",6.000,13.700,12.700,0.000,www.pacificorp.com/es/dsm/idaho.html
2017,14354,PacifiCorp,UT,PACE,"1,11,510","1,53,925","46,921",0,"3,12,356",21.1,29.1,8.9,0.0,59.1,"8,10,941","18,18,388","5,61,096",0,"31,90,424",21.1,29.1,8.9,0.0,59.1,"8,013","18,937","6,430",0,"33,380","7,830","7,451","2,566",0,"17,847","8,013","18,937","6,430",0,"33,380","7,830","7,451","2,566",0,"17,847",7.300,11.800,12.000,0.000,www.pacificorp.com/es/dsm/utah.html
2017,14354,PacifiCorp,WA,PACW,"21,286","14,313","11,923",0,"47,522",2.8,1.9,1.6,0.0,6.3,"1,37,401","1,99,468","1,71,337",0,"5,08,205",2.8,1.9,1.6,0.0,6.3,"2,387","1,640","1,354",0,"5,381","2,676","1,846","1,364",0,"5,886","2,387","1,640","1,354",0,"5,381","2,676","1,846","1,364",0,"5,886",6.500,13.900,14.400,0.000,www.pacificorp.com/es/dsm/washington.html
2017,14354,PacifiCorp,WY,PACE,"8,140","13,239","19,490",0,"40,868",1.0,1.7,2.5,0.0,5.2,"53,730","1,77,994","2,33,747",0,"4,65,472",1.0,1.7,2.5,0.0,5.2,264,"2,135","2,746",0,"5,145",694,"1,791","1,481",0,"3,966",264,"2,135","2,746",0,"5,145",694,"1,791","1,481",0,"3,966",6.600,13.400,12.000,0.000,www.pacificorp.com/es/dsm/wyoming.html
2017,14398,Palmetto Electric Coop Inc,SC,SC,2,.,.,.,2,0.0,.,.,.,0.0,21,.,.,.,21,0.1,.,.,.,0.1,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,15.000,.,.,.,www.palmetto.coop
2017,14401,City of Palo Alto - (CA),CA,CISO,"2,756","2,927","1,640",.,"7,323",0.2,0.4,0.2,.,0.7,"24,962","34,212","6,504",.,"65,678",0.2,0.4,0.2,.,0.7,2,373,164,.,539,"1,119",975,298,.,"2,392",2,373,164,.,539,"1,119",975,298,.,"2,392",9.100,11.700,4.000,.,
2017,14468,People's Cooperative Services,MN,MISO,"2,179","2,298",471,.,"4,948",0.4,0.3,.,.,0.7,"29,667","31,449","5,736",.,"66,852",0.4,0.3,.,.,0.7,187,81,18,.,286,120,6,1,.,128,187,81,18,.,286,120,6,1,.,128,13.617,13.683,12.186,.,
2017,14505,Parkland Light & Water Company,WA,BPAT,19,666,.,.,685,0.0,0.0,.,.,0.0,382,"7,889",.,.,"8,271",0.0,0.9,.,.,0.9,5,55,.,.,60,.,.,.,.,.,5,55,.,.,60,.,.,.,.,.,21.470,11.840,.,.,
2017,14534,City of Pasadena - (CA),CA,CISO,"6,855","10,620",.,0,"17,475",0.2,1.8,.,.,2.0,"10,201","1,19,744",.,0,"1,29,945",0.2,1.8,.,0.0,2.0,947,"2,741",.,0,"3,687",175,784,.,0,959,947,"2,741",.,0,"3,687",175,784,.,0,959,1.500,11.300,.,0.000,PWPweb.com/savemoney
2017,14537,Pascoag Utility District,RI,ISNE,20,14,134,0,169,.,0.0,0.0,0.0,0.0,239,142,"1,344",0,"1,725",.,0.0,0.0,0.0,0.0,3,11,37,0,51,.,.,.,0,0,3,11,37,0,51,1,1,18,0,20,12.000,10.000,10.000,22.000,
2017,14557,"Pee Dee Electric Coop, Inc",SC,SC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,14,3,0,0,0,3,14,0,0,0,14,3,0,0,0,3,0.000,0.000,0.000,0.000,
2017,14563,Pearl River Valley El Pwr Assn,MS,MISO,550,.,.,.,550,0.2,.,.,.,0.2,"9,375",.,.,.,"9,375",0.2,.,.,.,0.2,53,.,.,.,53,119,.,.,.,119,53,.,.,.,53,119,.,.,.,119,2.000,.,.,.,
2017,14606,"Peace River Electric Coop, Inc",FL,SEC,39,.,.,.,39,0.0,.,.,.,0.0,780,.,.,.,780,0.0,.,.,.,0.0,3,.,.,.,3,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,20.000,.,.,.,
2017,14610,Orlando Utilities Comm,FL,FMPP,"14,648","34,973",.,.,"49,621",0.5,7.0,.,.,7.5,"45,239","5,38,455",.,.,"5,83,694",0.5,7.0,.,.,7.5,720,"1,534",.,.,"2,254","1,004","1,255",.,.,"2,259",720,"1,534",.,.,"2,254","1,004","1,255",.,.,"2,259",3.090,15.400,.,.,
2017,14624,PUD No 2 of Grant County,WA,GCPD,174,"2,146","25,686",.,"28,006",0.0,0.3,1.5,.,1.8,"2,535","26,279","3,79,467",.,"4,08,281",0.0,0.3,1.3,.,1.6,34,161,270,.,465,49,66,166,.,281,34,161,270,.,465,49,66,166,.,281,14.710,12.530,13.780,.,
2017,14645,City of Pella - (IA),IA,MISO,133,322,"1,077",.,"1,531",0.1,0.0,0.1,.,0.2,"1,911","3,850","12,891",.,"18,651",0.1,0.0,0.1,.,0.2,23,14,48,.,85,8,5,16,.,28,23,14,48,.,85,8,5,16,.,28,14.400,12.000,12.000,.,
2017,14668,Peninsula Light Company,WA,BPAT,"1,192","1,405",.,.,"2,597",.,.,.,.,.,"16,210","16,575",.,.,"32,786",.,.,.,.,.,285,244,.,.,529,173,.,.,.,173,285,244,.,.,529,173,.,.,.,173,13.600,11.800,.,.,
2017,14711,Pennsylvania Electric Co,PA,PJM,"97,778","34,684","19,708",0,"1,52,171",9.2,5.4,2.4,0.0,17.1,"5,90,363","5,05,889","2,75,814",0,"13,72,067",9.2,5.4,2.4,0.0,17.1,"4,521","1,601","1,182",0,"7,304","7,851","1,266",868,0,"9,985","4,521","1,601","1,182",0,"7,304","7,851","1,266",868,0,"9,985",6.038,14.586,13.995,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2017,14715,PPL Electric Utilities Corp,PA,PJM,"2,24,094","1,80,101","1,01,729",0,"5,05,923",28.6,30.2,11.2,0.0,69.9,"20,16,846","25,21,409","14,24,199",0,"59,62,454",21.4,66.5,54.0,0.0,142.0,"12,921","6,603","4,271",0,"23,795","23,562","5,561","4,264",0,"33,387","12,921","6,603","4,271",0,"23,795","23,562","5,561","4,264",0,"33,387",9.000,14.000,14.000,0.000,http://www.puc.state.pa.us/filing_resources/issues_laws_regulations/act_129_information/electric_distribution_company_act_129_reporting_requirements.aspx         
2017,14716,Pennsylvania Power Co,PA,PJM,"27,494","12,791","2,493",0,"42,778",3.4,2.1,0.3,0.0,5.8,"1,68,534","1,89,919","36,861",0,"3,95,314",3.4,2.1,0.3,0.0,5.8,"1,424",688,153,0,"2,265","2,419",415,138,0,"2,972","1,424",688,153,0,"2,265","2,419",415,138,0,"2,972",6.130,14.848,14.785,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2017,14717,Pee Dee Electric Member Corp,NC,CPLE,18,.,.,.,18,.,.,.,.,.,307,.,.,.,307,.,.,.,.,.,11,.,.,.,11,.,.,.,.,.,11,.,.,.,11,.,.,.,.,.,17.400,.,.,.,
2017,14857,Pitt & Greene Elec Member Corp,NC,CPLE,359,0,.,.,359,.,.,.,.,.,"7,180",.,.,.,"7,180",.,.,.,.,.,14,.,.,.,14,70,.,.,.,70,14,.,.,.,14,70,.,.,.,70,20.000,.,.,.,
2017,14940,PECO Energy Co,PA,PJM,"2,30,735","2,42,210",.,.,"4,72,945",21.8,42.5,.,.,64.3,"23,54,787","50,37,368",.,.,"73,92,155",21.8,42.5,.,.,64.3,"30,096","10,032",.,.,"40,128","38,265","12,755",.,.,"51,020","1,48,542","2,53,742",.,.,"4,02,284",.,.,.,.,.,9.720,13.000,.,.,https://www.peco.com/CustomerService/RatesandPricing/RateInformation/Pages/Filings.aspx
2017,15023,Piedmont Electric Member Corp,NC,DUK,"2,141",427,.,.,"2,568",.,.,.,.,.,"2,419","4,540",.,.,"6,959",.,.,.,.,.,7,13,.,.,20,15,28,.,.,43,7,13,.,.,20,15,28,.,.,43,1.130,10.630,.,.,
2017,15034,Pierce-Pepin Coop Services,WI,MISO,896,477,.,.,"1,373",0.1,0.1,.,.,0.2,"12,816","6,781",.,.,"19,597",0.1,0.1,.,.,0.2,50,15,.,.,65,.,.,.,.,.,50,15,.,.,65,.,.,.,.,.,14.304,14.216,.,.,
2017,15049,Electrical Dist No4 Pinal County,AZ,WALC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,810,.,.,.,810,.,.,.,.,.,810,.,.,.,810,.,.,.,.,
2017,15231,City of Port Angeles - (WA),WA,BPAT,897,536,59,.,"1,492",0.5,0.4,0.0,.,0.9,"13,277","6,362",589,.,"20,228",0.5,0.4,0.0,.,0.9,659,117,12,.,788,.,.,.,.,.,659,117,12,.,788,.,.,.,.,.,10.000,10.000,10.000,10.000,
2017,15257,"Poudre Valley REA, Inc",CO,WACM,"1,156","1,040",423,.,"2,619",.,.,.,.,.,"9,247","3,121","1,270",.,"13,638",.,.,.,.,.,179,74,21,.,274,.,.,.,.,.,179,74,21,.,274,.,.,.,.,.,8.000,3.000,3.000,.,
2017,15263,The Potomac Edison Co,MD,PJM,"56,956","7,138","2,365",0,"66,459",9.9,1.1,0.4,0.0,11.4,"4,61,969","84,180","27,891",0,"5,74,040",9.9,1.1,0.4,0.0,11.4,"7,546",965,752,0,"9,263","4,345",913,712,0,"5,970","7,546",965,752,0,"9,263","4,345",913,712,0,"5,970",8.111,11.793,11.793,0.000,http://webapp.psc.state.md.us/newIntranet/Maillog/submit_new.cfm?MaillogPath=218775&DirPath=C:\Casenum\Admin Filings\200000-249999\218775&maillognum=218775   
2017,15263,The Potomac Edison Co,WV,PJM,"7,140","10,513",0,0,"17,653",1.0,1.7,0.0,0.0,2.7,"53,976","1,26,714",0,0,"1,80,690",1.0,1.7,0.0,0.0,2.7,657,529,0,0,"1,186",333,407,0,0,740,657,529,0,0,"1,186",333,407,0,0,740,7.560,12.053,12.000,0.000,http://www.psc.state.wv.us/scripts/WebDocket/ViewDocument.cfm?CaseActivityID=490887&NotType='WebDocket'      
2017,15270,Potomac Electric Power Co,MD,PJM,"1,09,364","62,133",.,.,"1,71,497",20.0,9.6,.,.,29.6,"9,40,721","8,73,251",.,.,"18,13,972",20.0,9.6,.,.,29.6,12,22,.,.,34,9,14,.,.,23,12,22,.,.,34,9,14,.,.,23,8.600,14.100,.,.,
2017,15296,New York Power Authority,NY,NYIS,0,"29,168",0,"11,776","40,944",0.0,1.8,0.0,1.1,2.9,0,"4,37,526",0,"1,76,636","6,14,162",0.0,1.8,0.0,1.1,2.9,0,0,0,0,0,0,38,0,10,48,0,0,0,0,0,0,38,0,10,48,0.000,15.000,0.000,15.000,
2017,15308,Plumas-Sierra Rural Elec Coop,CA,CISO,27,4,79,.,110,.,.,.,.,.,492,51,"1,181",.,"1,724",.,.,.,.,.,19,1,2,.,22,38,2,46,.,86,19,1,2,.,22,38,2,46,.,86,10.000,10.000,10.000,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2017,15308,Plumas-Sierra Rural Elec Coop,NV,CISO,1,.,.,.,1,.,.,.,.,.,26,.,.,.,26,.,.,.,.,.,1,.,.,.,1,2,.,.,.,2,1,.,.,.,1,2,.,.,.,2,10.000,.,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2017,15344,Polk-Burnett Electric Coop,WI,MISO,526,"1,815",0,0,"2,341",0.1,0.3,0.0,0.0,0.4,"7,557","23,211",0,0,"30,768",0.1,0.3,0.0,0.0,0.4,95,56,0,0,151,11,1,0,0,12,95,56,0,0,151,11,1,0,0,12,14.366,12.789,0.000,0.000,
2017,15356,Price Electric Coop Inc,WI,MISO,233,22,.,.,255,.,.,.,.,.,"3,179",313,.,.,"3,492",.,.,.,.,.,14,1,.,.,15,24,1,.,.,25,14,1,.,.,15,24,1,.,.,25,13.643,14.222,.,.,
2017,15387,Princeton Public Utils Comm,MN,MISO,134,307,307,.,748,0.0,0.0,0.0,0.0,0.1,"1,220","5,248","5,248",.,"11,715",0.0,0.0,0.0,.,0.1,20,49,49,.,118,92,26,26,.,144,20,49,49,.,118,92,26,26,.,144,9.100,17.100,17.100,.,
2017,15419,PUD No 3 of Mason County,WA,BPAT,542,174,6,0,722,0.5,0.2,0.0,0.0,0.7,"9,819","2,305",53,0,"12,177",0.5,0.2,0.0,0.0,0.7,186,34,1,0,221,289,169,24,0,482,186,34,1,0,221,289,169,24,0,482,21.000,14.000,9.000,0.000,
2017,15466,Public Service Co of Colorado,CO,PSCO,149,226,41,.,415,30.4,37.4,5.6,.,73.4,"1,458","3,523",675,.,"5,656",30.4,37.4,5.6,.,73.4,16,23,5,.,44,10,13,2,.,25,16,23,5,.,44,10,13,2,.,25,9.800,15.600,16.580,.,
2017,15470,"Duke Energy Indiana, LLC",IN,MISO,"1,25,832","1,31,655",.,.,"2,57,488",23.5,23.1,.,.,46.6,"7,52,789","16,25,929",.,.,"23,78,718",23.5,23.1,.,.,46.6,"6,575","18,935",.,.,"25,510","7,073","5,263",.,.,"12,337","6,575","18,935",.,.,"25,510","7,073","5,263",.,.,"12,337",5.982,12.350,.,.,
2017,15472,Public Service Co of NH,NH,ISNE,"16,542","56,573",.,.,"73,115",1.3,5.5,.,.,6.8,"1,36,334","7,61,020",.,.,"8,97,354",1.3,5.5,.,.,6.8,"7,003","9,740",.,.,"16,743","1,091","1,574",.,.,"2,664","7,003","9,740",.,.,"16,743","1,091","1,574",.,.,"2,664",8.200,13.500,.,.,
2017,15473,Public Service Co of NM,NM,PNM,"38,945","32,261","2,665",.,"73,871",7.3,4.2,0.4,.,11.9,"3,64,187","2,90,447","23,991",.,"6,78,625",7.3,4.2,0.4,.,11.9,"5,415","4,812",397,.,"10,624","4,720","9,060",748,.,"14,528","5,415","6,940",110,.,"12,465","4,720","9,060",748,.,"14,528",8.900,8.900,8.900,.,PNM.com/regulatory
2017,15474,Public Service Co of Oklahoma,OK,SWPP,"74,054","59,299",0,0,"1,33,353",15.3,56.0,0.0,0.0,71.3,"13,29,188","7,57,417",0,0,"20,86,605",15.3,56.0,0.0,0.0,71.3,"13,501","8,509",0,0,"22,010","4,996","4,462",0,0,"9,458","13,501","8,509",0,0,"22,010","4,996","4,462",0,0,"9,458",17.900,12.800,0.000,0.000,
2017,15477,Public Service Elec & Gas Co,NJ,PJM,"3,721","20,532",0,0,"24,253",0.4,3.2,0.0,0.0,3.6,"52,793","3,07,975",0,0,"3,60,767",0.4,3.2,0.0,0.0,3.6,"11,068","18,347",0,0,"29,415","1,568","1,422",0,0,"2,991","11,068","18,347",0,0,"29,415","1,568","1,422",0,0,"2,991",9.598,15.000,.,.,
2017,15500,Puget Sound Energy Inc,WA,PSEI,"1,43,308","1,57,500","17,508",.,"3,18,316",25.1,29.1,3.2,.,57.4,"17,07,229","19,97,634","2,22,002",.,"39,26,865",28.5,25.1,4.1,.,57.7,"37,868","29,819","3,313",.,"71,000","19,205","9,322","1,036",.,"29,562","37,868","29,819","3,313",.,"71,000","19,205","9,322","1,036",.,"29,562",11.900,12.700,12.700,.,www.utc.wa.gov 
2017,15671,Randolph Electric Member Corp,NC,CPLE,.,107,.,.,107,.,.,.,.,.,.,"1,605",.,.,"1,605",.,.,.,.,.,.,11,.,.,11,.,.,.,.,.,.,11,.,.,11,.,.,.,.,.,.,15.000,.,.,
2017,15700,Rayle Electric Membership Corp,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,43,.,.,.,43,.,.,.,.,.,.,.,.,.,
2017,15748,Town of Reading - (MA),MA,ISNE,275,"1,484",.,.,"1,759",0.1,0.2,.,.,0.3,"3,333","14,308",.,.,"17,641",0.1,0.2,.,.,0.3,95,316,.,.,411,.,.,.,.,.,95,316,.,.,411,.,.,.,.,.,13.400,10.540,.,.,
2017,15776,Reedy Creek Improvement Dist,FL,FPC,.,"8,526",.,.,"8,526",.,1.0,.,.,1.0,.,"42,631",.,.,"42,631",.,1.0,.,.,1.0,.,.,.,.,.,.,340,.,.,340,.,.,.,.,.,.,"1,700",.,.,"1,700",.,5.000,.,.,
2017,15783,City of Redding - (CA),CA,BANC,923,"3,199",.,.,"4,122",0.5,0.4,.,.,1.0,"14,095","39,564",.,.,"53,659",0.5,0.4,.,.,1.0,820,445,.,.,"1,265",141,119,.,.,260,820,445,.,.,"1,265",141,119,.,.,260,15.470,14.440,.,.,http://www.ncpa.com/policy/reports/energy-efficiency/
2017,15846,City of Remsen - (IA),IA,MISO,27,84,47,.,158,0.0,0.0,0.0,.,0.0,397,"1,043",587,.,"2,027",0.0,0.0,0.0,.,0.0,4,8,4,.,16,1,3,2,.,5,4,8,4,.,16,1,3,2,.,5,14.800,12.500,12.500,.,
2017,16060,Riverland Energy Cooperative,WI,MISO,"1,672","2,340",546,0,"4,558",0.4,0.4,0.1,0.0,0.9,"23,235","32,316","7,765",0,"63,316",0.4,0.4,0.1,0.0,0.9,116,98,20,0,234,22,2,0,0,24,116,98,20,0,234,22,2,0,0,24,13.896,13.810,14.222,0.000,
2017,16088,City of Riverside - (CA),CA,CISO,"5,971","11,810",.,.,"17,781",0.7,1.3,.,.,2.0,"1,28,383","1,25,934",.,.,"2,54,317",0.8,1.4,.,.,2.2,"1,820","2,400",.,.,"4,220",.,.,.,.,.,"1,820","2,400",.,.,"4,220",.,.,.,.,.,21.500,10.660,0.000,0.000,greenriverside.com
2017,16101,Roanoke Electric Member Corp,NC,PJM,485,.,.,.,485,0.1,.,.,.,0.1,"7,275",.,.,.,"7,275",0.1,.,.,.,0.1,80,.,.,.,80,175,.,.,.,175,80,.,.,.,80,175,.,.,.,175,15.000,.,.,.,www.roanokeelectric.com/upgradetosave
2017,16181,Rochester Public Utilities,MN,MISO,"3,164","16,839","5,189",.,"25,192",0.9,2.5,0.5,.,3.9,"33,620","92,031","86,767",.,"2,12,418",0.9,2.5,0.5,.,3.9,731,"1,356",322,.,"2,409",455,232,56,.,743,731,"1,356",322,.,"2,409",455,232,56,.,743,10.000,10.000,10.000,.,
2017,16183,Rochester Gas & Electric Corp,NY,NYIS,"6,912","34,575",.,.,"41,487",0.8,5.6,.,.,6.5,"65,794","3,36,994",.,.,"4,02,789",0.9,6.3,.,.,7.2,"1,569","4,672",.,.,"6,240",192,889,.,.,"1,081","1,569","4,672",.,.,"6,240",192,889,.,.,"1,081",15.000,15.000,.,.,
2017,16206,Rock Rapids Municipal Utility,IA,SWPP,124,191,29,.,344,0.0,0.0,0.0,.,0.1,"1,676","2,296",343,.,"4,315",0.0,0.0,0.0,.,0.1,14,8,1,.,23,17,3,0,.,20,14,8,1,.,23,17,3,0,.,20,13.520,12.000,12.000,.,
2017,16213,Rockland Electric Co,NJ,PJM,29,.,.,.,29,0.0,.,.,.,0.0,208,.,.,.,208,0.0,.,.,.,0.0,24,.,.,.,24,8,.,.,.,8,24,.,.,.,24,8,.,.,.,8,7.200,.,.,.,
2017,16284,"Roseau Electric Coop, Inc",MN,MISO,442,809,.,.,"1,251",9.9,9.1,.,.,19.0,"5,811","6,376",.,.,"12,187",5.8,6.3,.,.,12.1,42,34,.,.,76,0,0,.,.,0,42,34,.,.,76,0,0,.,.,0,12.000,10.000,.,.,
2017,16295,City of Roseville - (CA),CA,BANC,"8,517","6,334",.,.,"14,851",3.7,0.7,.,.,4.4,"47,348","65,047",.,.,"1,12,395",3.7,0.7,.,.,4.4,"1,474","1,309",.,.,"2,783",991,677,.,.,"1,667","1,474","1,309",.,.,"2,783",991,677,.,.,"1,667",4.708,11.099,.,.,
2017,16534,Sacramento Municipal Util Dist,CA,BANC,"1,10,021","1,00,624",0,0,"2,10,645",21.1,16.5,0.0,0.0,37.6,"12,93,534","12,10,284",0,0,"25,03,818",21.1,16.5,0.0,0.0,37.6,"7,755","6,668",.,.,"14,423","7,103","7,586",.,.,"14,689","7,755","6,668",.,.,"14,423","7,103","7,586",.,.,"14,689",8.820,13.030,0.000,0.000,
2017,16555,Salem Electric - (OR),OR,BPAT,873,"1,815",.,.,"2,688",.,.,.,.,.,"18,020","21,786",.,.,"39,806",.,.,.,.,.,398,284,.,.,682,116,78,.,.,194,398,284,.,.,682,116,78,.,.,194,20.650,12.000,.,.,
2017,16572,Salt River Project,AZ,SRP,"4,39,674","1,68,441",.,.,"6,08,115",111.0,26.4,.,.,137.4,"31,51,359","26,65,223",.,.,"58,16,582",111.0,26.4,.,.,137.4,"14,437","11,148",.,.,"25,585","5,966","5,979",.,.,"11,945","1,47,437","11,148",.,.,"1,58,585","5,966","5,979",.,.,"11,945",7.167,15.823,.,.,
2017,16603,"San Luis Valley R E C, Inc",CO,WACM,33,71,.,.,104,3.3,7.1,.,.,10.4,330,"1,775",.,.,"2,105",0.3,0.2,.,.,0.5,2,0,.,.,2,0,0,.,.,0,2,0,.,.,2,0,0,.,.,0,10.000,25.000,.,.,
2017,16604,City of San Antonio - (TX),TX,ERCO,62,119,0,.,181,17.7,18.5,0.0,.,36.2,"1,124","1,696",0,.,"2,820",17.7,18.5,0.0,.,36.2,17,19,0,.,36,0,1,0,.,1,17,19,0,.,36,0,1,0,.,1,18.100,14.200,.,.,
2017,16606,"Santee Electric Coop, Inc",SC,SC,458,.,.,.,458,.,.,.,.,.,"5,496",.,.,.,"5,496",.,.,.,.,.,13,.,.,.,13,10,.,.,.,10,13,.,.,.,13,10,.,.,.,10,22.800,.,.,.,
2017,16609,San Diego Gas & Electric Co,CA,CISO,"2,99,973","1,81,330",401,0,"4,81,704",51.3,35.9,0.0,0.0,87.2,"34,31,994","20,16,263","3,492",0,"54,51,749",30.3,21.2,0.0,0.0,51.5,"33,192","8,933",162,0,"42,287","38,116","10,096",183,0,"48,395","33,192","8,933",162,0,"42,287","38,116","10,096",183,0,"48,395",11.400,11.100,8.700,0.000,
2017,16612,City & County of San Francisco,CA,CISO,.,"1,984",.,.,"1,984",.,0.2,.,.,0.2,.,"29,767",.,.,"29,767",.,0.2,.,.,0.2,.,"2,047",.,.,"2,047",.,"1,002",.,.,"1,002",.,"2,047",.,.,"2,047",.,"1,002",.,.,"1,002",.,15.000,.,.,
2017,16622,"San Miguel Power Assn, Inc",CO,WACM,317,963,.,.,"1,280",.,.,.,.,.,"3,200","19,260",.,.,"22,460",.,.,.,.,.,16,1,.,.,17,.,.,.,.,.,16,1,.,.,17,.,.,.,.,.,14.000,20.000,.,.,
2017,16628,City of Sanborn - (IA),IA,SWPP,60,83,468,0,610,0.0,0.0,0.1,0.0,0.1,850,"1,409","7,985",0,"10,244",0.0,0.0,0.1,0.0,0.1,7,4,24,0,35,2,1,8,0,12,7,4,24,0,35,2,1,8,0,12,14.300,17.100,17.100,0.000,mrenergy.com brightenergysolutions.com
2017,16655,City of Santa Clara - (CA),CA,CISO,24,"20,471",.,.,"20,495",0.0,1.7,.,.,1.7,309,"3,08,550",.,.,"3,08,859",0.0,1.7,.,.,1.7,11,"2,295",.,.,"2,306",437,"1,869",.,.,"2,306",11,"2,295",.,.,"2,306",437,"1,869",.,.,"2,306",15.000,15.000,.,.,www.ncpa.com/policy/reports/energy-efficiency
